request_id,item_id,ctr_label,cvr_label,position,unionid,membership_tier,device,user_segment,user_age,activity_7d,historical_ctr,historical_cvr,user_pay_tendency_30d,author_id,content_id,brand_tier,content_type,price,quality_score,seller_score,item_ctr_7d,item_cvr_7d,hour_of_day,is_weekend,network_type,session_depth,traffic_source,seq_click_rate_7d,seq_watch_depth_7d,seq_skip_rate_7d,seq_ecom_exposure_7d,seq_live_watch_rate_7d,cross_ctr_gap,cross_price_gap,cross_user_author_affinity,cross_user_item_similarity,cross_query_item_intent,candidate_score
58,1942,0,0,30,33295,silver,mobile_web,active,23,11,0.039006,0.022554,0.2109,669,1942,mass,short_video,7.49,0.7423,4.7561,0.0686,0.007,17,1,5,21,push,0.1198,0.4264,0.6739,20.4672,0.1499,0.3398,0.4641,0.3557,0.2008,0.0,0.4417
59,1943,1,0,1,47640,free,desktop,active,38,13,0.047305,0.028137,0.2053,558,1943,premium,short_video,14.09,0.7302,4.5527,0.0848,0.0063,21,0,3,33,push,0.1296,0.3123,0.6417,18.2697,0.2518,-0.1067,0.2047,0.3291,0.4001,0.0932,0.4742
59,1944,0,0,2,4090,silver,android,new,26,10,0.065751,0.012117,0.2729,2036,1944,mass,short_video,20.62,0.5702,4.6071,0.1022,0.011,12,0,4,12,search,0.0612,0.3998,0.3703,11.573,0.2395,0.0096,0.4956,0.2713,0.1679,0.3697,0.4233
59,1945,0,0,3,14703,silver,android,high_value,49,4,0.092759,0.007045,0.1563,12631,1945,mass,mall,31.08,0.7019,4.0962,0.1385,0.002,20,1,4,6,affiliate,0.0573,0.4664,0.2873,24.4065,0.1267,-0.1008,-0.4699,0.3057,0.1812,0.0,0.8269
59,1946,0,0,4,48559,silver,android,active,45,15,0.088339,0.009517,0.4261,8515,1946,premium,ad,39.01,0.6312,4.9456,0.1105,0.0176,8,0,4,35,push,0.1309,0.4408,0.4814,13.6143,0.0804,-0.3295,-0.5007,0.2394,0.2141,0.121,0.5922
59,1947,1,0,5,12244,free,ios,churn_risk,51,10,0.057878,0.01323,0.0526,14841,1947,luxury,mall,77.57,0.6298,4.3017,0.1131,0.0148,21,0,4,16,affiliate,0.0793,0.4634,0.5469,17.7765,0.2696,-0.1286,0.2333,0.0629,0.4372,0.1,0.4348
59,1948,0,0,6,63262,silver,android,active,22,13,0.040028,0.002254,0.2347,12062,1948,mass,live,24.65,0.6341,4.7911,0.0433,0.0075,6,0,5,4,homepage,0.0553,0.54,0.5449,26.2049,0.2045,-0.1243,0.3924,0.3081,0.2847,0.0,0.2864
59,1949,0,0,7,1739,free,android,new,18,17,0.051716,0.010482,0.2158,2143,1949,mass,live,29.7,0.8666,4.2343,0.0936,0.0131,8,0,3,8,push,0.0019,0.3091,0.2313,19.1552,0.3155,0.48,0.2163,0.5152,0.013,0.197,0.6931
59,1950,0,0,8,47277,silver,ios,active,53,10,0.081832,0.010126,0.2928,14747,1950,mass,ad,41.59,0.6593,4.5869,0.0442,0.0018,13,1,4,14,affiliate,0.0578,0.4036,0.4615,17.1713,0.1594,0.3458,-0.32,0.0,0.151,0.3951,0.2766
59,1951,0,0,9,43955,gold,desktop,new,47,30,0.029674,0.027228,0.3828,4245,1951,mass,short_video,22.1,0.5752,4.117,0.0583,0.0066,23,1,5,33,homepage,0.2015,0.2588,0.3832,20.6321,0.1458,-0.0634,0.1139,0.3004,0.3483,0.0205,0.5177
59,1952,1,0,10,19276,free,ios,active,27,18,0.123808,0.005608,0.1043,12759,1952,mass,short_video,17.17,0.4437,4.1246,0.0617,0.0111,21,1,2,6,search,0.0,0.2159,0.5877,21.0013,0.2083,-0.2471,0.2948,0.3485,0.4353,0.3145,0.3178
59,1953,1,0,11,28927,silver,ios,active,32,6,0.081732,0.020641,0.2396,8641,1953,mass,ad,12.6,0.4978,4.6354,0.1195,0.0176,16,1,4,16,ads,0.0875,0.0531,0.4544,7.773,0.1743,0.0101,-0.0965,0.1502,0.2499,0.3653,0.5331
59,1954,0,0,12,52864,vip,desktop,new,31,8,0.094566,0.013496,0.1753,35,1954,luxury,short_video,24.0,0.5286,3.8744,0.0559,0.0155,9,0,4,37,affiliate,0.0218,0.3597,0.2808,33.0913,0.3935,0.3096,-0.0052,0.1969,0.2531,0.1964,0.6693
59,1955,0,0,13,42147,silver,ios,active,60,16,0.101408,0.009311,0.3711,3237,1955,premium,short_video,28.42,0.5876,4.4244,0.0732,0.0282,9,1,4,18,affiliate,0.1288,0.1985,0.3526,14.6192,0.0106,-0.2755,-0.2712,0.4971,0.046,0.3808,0.8516
59,1956,1,0,14,23403,free,ios,churn_risk,38,14,0.061226,0.022169,0.3467,7695,1956,mass,short_video,12.66,0.7532,4.3327,0.0556,0.0128,21,0,3,29,search,0.1451,0.2022,0.2771,5.9448,0.0184,-0.141,0.4177,0.4248,0.1776,0.2883,0.7672
59,1957,0,0,15,66586,free,desktop,churn_risk,36,17,0.077791,0.015734,0.3219,13136,1957,premium,short_video,14.33,0.6345,4.58,0.1157,0.0127,5,0,4,20,homepage,0.1648,0.3522,0.7,31.3526,0.209,-0.3606,-0.76,0.2675,0.2394,0.2092,0.7375
59,1958,0,0,16,40450,free,mobile_web,active,55,20,0.037127,0.028094,0.0,6488,1958,mass,mall,24.45,0.6832,4.8502,0.0499,0.0119,12,1,4,30,homepage,0.1583,0.4077,0.4152,11.4657,0.0226,0.1639,-1.2778,0.24,0.2306,0.0899,0.4827
59,1959,0,0,17,19927,free,ios,active,59,23,0.089043,0.01163,0.443,5722,1959,mass,mall,31.36,0.7837,4.3542,0.0962,0.0096,12,1,5,7,push,0.0809,0.5663,0.0808,40.5903,0.064,0.217,0.1984,0.2865,0.4442,0.4662,0.5317
59,1960,0,0,18,32604,free,ios,active,27,12,0.042761,0.002997,0.1694,11041,1960,mass,ad,35.93,0.7799,4.7779,0.0972,0.0005,17,0,5,4,search,0.0525,0.1601,0.7325,17.9141,0.0655,-0.148,-0.4658,0.0994,0.3312,0.1323,0.5133
59,1961,0,0,19,47887,silver,mobile_web,active,50,6,0.050488,0.014691,0.1703,1208,1961,mass,short_video,4.04,0.6818,4.5175,0.1046,0.0162,13,0,5,15,homepage,0.0068,0.4697,0.5977,19.3879,0.1592,-0.1914,-0.3337,0.2597,0.3,0.0,0.8495
59,1962,0,0,20,55337,gold,desktop,active,18,12,0.015133,0.019517,0.1323,4611,1962,mass,short_video,21.86,0.8664,4.0778,0.0878,0.0097,22,0,3,27,homepage,0.1108,0.0395,0.4777,0.3031,0.1012,0.0135,0.2298,0.0582,0.3421,0.163,0.804
59,1963,0,0,21,1818,free,ios,active,28,14,0.055846,0.024338,0.3893,6527,1963,mass,live,15.15,0.4898,4.814,0.11,0.0086,16,1,4,38,homepage,0.1225,0.3343,0.6296,16.702,0.0754,-0.0211,0.1521,0.0612,0.1447,0.1677,0.2529
59,1964,0,0,22,17958,gold,android,active,35,14,0.1151,0.007289,0.0,5194,1964,luxury,short_video,56.56,0.6935,4.3647,0.059,0.0175,9,1,5,6,homepage,0.1262,0.1232,0.4872,16.5549,0.0,-0.0559,0.209,0.0454,0.0967,0.1258,0.5174
59,1965,0,0,23,5556,gold,android,high_value,35,11,0.062155,0.009279,0.1366,5338,1965,luxury,mall,7.92,0.6718,3.934,0.1338,0.018,20,1,4,2,ads,0.0789,0.5186,0.3845,22.2296,0.0195,0.012,0.4474,0.0,0.0,0.4434,0.2011
59,1966,0,0,24,24996,silver,mobile_web,active,39,18,0.037799,0.005644,0.2249,9496,1966,mass,mall,8.02,0.7365,4.2507,0.1483,0.0082,9,1,5,35,ads,0.0886,0.4079,0.6445,28.0198,0.2591,-0.0738,0.6692,0.4237,0.1458,0.153,0.4694
59,1967,0,0,25,21803,free,android,churn_risk,26,2,0.078322,0.016649,0.1921,12424,1967,premium,mall,7.41,0.8405,4.5876,0.0404,0.0126,1,1,4,6,homepage,0.0749,0.1527,0.3065,18.7336,0.2481,0.0137,-0.11,0.0008,0.0,0.1164,0.8035
59,1968,0,0,26,34971,free,android,active,40,13,0.098211,0.017546,0.3119,10978,1968,premium,short_video,21.56,0.7168,4.1669,0.0471,0.0201,6,0,4,38,search,0.0907,0.1515,0.3608,13.0175,0.2654,0.1194,-0.4112,0.062,0.0381,0.0883,0.5126
59,1969,0,0,27,66964,silver,mobile_web,active,34,17,0.072073,0.022045,0.1091,2269,1969,mass,live,18.09,0.7778,4.5346,0.082,0.0067,10,0,4,1,homepage,0.0501,0.2039,0.4026,20.8877,0.089,-0.0791,-0.239,0.0154,0.0,0.2935,0.2513
59,1970,0,0,28,6065,free,ios,active,27,9,0.042955,0.010372,0.2028,7155,1970,mass,short_video,57.05,0.6888,4.5585,0.103,0.0153,13,0,4,24,search,0.136,0.3043,0.4823,20.4933,0.2839,0.1808,0.5096,0.5458,0.2887,0.142,0.6268
59,1971,0,0,29,2786,silver,android,high_value,48,13,0.085587,0.016228,0.3325,750,1971,luxury,short_video,22.05,0.7614,4.3915,0.1121,0.0083,21,1,5,4,affiliate,0.1501,0.3067,0.2765,11.6077,0.3691,-0.1089,-0.935,0.0,0.345,0.0,0.2798
59,1972,0,0,30,38290,gold,desktop,active,22,3,0.053564,0.024616,0.0713,3168,1972,mass,ad,18.26,0.8643,4.4358,0.0481,0.0033,15,1,5,2,search,0.1157,0.5904,0.1573,28.7022,0.0332,-0.0664,0.2685,0.2336,0.6262,0.3408,0.2423
59,1973,0,0,31,8382,silver,mobile_web,high_value,58,2,0.051572,0.017483,0.1787,14408,1973,premium,short_video,19.22,0.4959,4.5324,0.068,0.012,8,0,5,7,push,0.0859,0.4662,0.2831,22.4325,0.2004,0.1129,0.1369,0.2268,0.1017,0.0,0.8521
59,1974,0,0,32,6552,free,ios,new,29,15,0.076168,0.001193,0.0,8184,1974,luxury,short_video,19.86,0.673,4.9637,0.0616,0.0083,9,0,4,7,homepage,0.0963,0.3066,0.5035,11.1943,0.309,-0.005,-0.3406,0.0386,0.3484,0.1962,0.3554
59,1975,1,0,33,38112,silver,ios,high_value,34,15,0.04403,0.003262,0.0,9474,1975,luxury,ad,100.89,0.8235,4.4302,0.0682,0.0183,6,1,4,14,search,0.0839,0.1153,0.6174,13.1055,0.1987,-0.137,-0.0546,0.0,0.1977,0.0,0.1921
59,1976,0,0,34,53017,silver,android,active,55,4,0.031426,0.021236,0.0545,3443,1976,mass,short_video,38.45,0.6245,4.1902,0.0864,0.0151,8,0,5,32,homepage,0.1399,0.5942,0.339,13.0441,0.1366,0.0981,-0.2915,0.3903,0.4119,0.4119,0.5314
59,1977,0,0,35,44103,free,desktop,active,60,15,0.06445,0.019199,0.2839,13524,1977,mass,short_video,61.58,0.7567,4.719,0.0634,0.0082,4,0,4,23,ads,0.1594,0.3851,0.4396,34.911,0.2428,-0.3143,0.4288,0.0,0.4145,0.3919,0.6618
59,1978,0,0,36,49115,silver,android,active,44,11,0.068574,0.020967,0.4229,8400,1978,premium,short_video,29.51,0.9295,4.1731,0.1021,0.0225,18,0,4,39,push,0.1379,0.2236,0.4529,26.8213,0.2453,0.4364,-0.0126,0.0584,0.1029,0.4711,0.7723
59,1979,0,0,37,36861,vip,ios,new,44,12,0.052714,0.007527,0.0969,3027,1979,mass,short_video,39.22,0.7834,4.6533,0.0555,0.0047,10,0,4,27,search,0.1551,0.3177,0.3427,20.9009,0.023,0.0129,-0.4563,0.0,0.186,0.3422,0.6244
60,1980,0,0,1,12630,free,android,new,19,17,0.085313,0.006133,0.1476,2819,1980,mass,short_video,37.45,0.4335,4.632,0.0335,0.0177,15,1,3,14,homepage,0.0629,0.3735,0.5069,44.0685,0.2237,-0.3847,-0.2694,0.0098,0.1608,0.1007,0.7975
60,1981,0,0,2,32187,free,mobile_web,active,20,18,0.092681,0.025494,0.1063,8158,1981,mass,short_video,70.57,0.9234,4.3159,0.0317,0.0169,17,1,4,16,search,0.1676,0.5076,0.197,22.5726,0.2771,-0.2947,-0.1619,0.0,0.1854,0.3145,0.6373
60,1982,0,0,3,3228,vip,desktop,active,43,16,0.034904,0.005419,0.2334,13017,1982,mass,short_video,15.06,0.59,4.2958,0.0606,0.0028,12,0,4,23,push,0.0086,0.7339,0.3909,9.3672,0.1332,-0.4259,-0.2359,0.3266,0.511,0.0,0.523
60,1983,1,0,4,29825,gold,android,active,58,15,0.076017,0.012903,0.2138,11532,1983,mass,live,17.8,0.831,4.2881,0.0732,0.0005,15,0,5,30,affiliate,0.1383,0.3754,0.4934,25.9832,0.2803,-0.2935,-0.3283,0.1196,0.358,0.281,0.5495
60,1984,0,0,5,10409,gold,mobile_web,high_value,47,5,0.043432,0.025702,0.3013,1540,1984,mass,live,24.61,0.6787,4.7349,0.126,0.0094,19,0,4,23,affiliate,0.1039,0.1448,0.6723,15.5637,0.2659,-0.2449,0.3928,0.0,0.0,0.1026,0.6483
60,1985,0,0,6,31033,vip,mobile_web,new,38,4,0.073761,0.01258,0.2858,13564,1985,mass,short_video,36.82,0.7368,4.749,0.1002,0.0069,18,0,4,10,search,0.169,0.2125,0.2609,0.5412,0.2793,-0.2866,0.0404,0.1518,0.0,0.2588,1.0
60,1986,0,0,7,61953,free,android,high_value,27,21,0.034357,0.019489,0.4254,5703,1986,mass,live,24.51,0.753,4.4107,0.0527,0.014,19,1,5,3,search,0.0885,0.5922,0.3611,16.7679,0.0924,-0.0689,-0.1961,0.2538,0.1299,0.1756,0.4203
60,1987,1,0,8,21293,free,android,active,44,11,0.059736,0.020816,0.1266,2968,1987,mass,short_video,18.63,0.7302,4.7939,0.0555,0.015,11,0,3,15,push,0.1401,0.3526,0.5384,13.9322,0.0463,-0.2582,-0.0101,0.0847,0.2969,0.0,0.5575
60,1988,1,0,9,50744,free,android,active,30,17,0.042544,0.003958,0.3089,2022,1988,mass,short_video,39.72,0.7698,3.7717,0.0866,0.0178,9,0,4,1,push,0.1158,0.3849,0.4637,22.2718,0.3008,-0.2509,-0.6218,0.0,0.236,0.0,0.7309
60,1989,0,0,10,46397,free,android,active,30,18,0.092305,0.023974,0.0383,6773,1989,premium,short_video,22.85,0.6815,4.3636,0.0677,0.0107,10,0,4,13,affiliate,0.0248,0.4355,0.539,21.2443,0.2488,-0.3593,-0.5562,0.5819,0.2628,0.1837,0.7325
60,1990,1,0,11,24572,free,ios,active,51,21,0.089774,0.010703,0.2504,1863,1990,mass,short_video,14.66,0.7923,4.4896,0.1244,0.0101,4,0,3,29,homepage,0.2218,0.6487,0.5229,15.8258,0.2401,0.1668,-0.3974,0.0,0.2644,0.0,0.7073
60,1991,0,0,12,44460,gold,desktop,active,39,13,0.1137,0.022505,0.2306,1664,1991,mass,short_video,140.39,0.6455,4.346,0.0419,0.0129,19,1,5,37,homepage,0.0905,0.3287,0.5055,36.0458,0.1977,-0.1166,0.2026,0.2512,0.0903,0.0,0.7309
60,1992,0,0,13,49166,free,desktop,active,46,16,0.071777,0.025754,0.3057,2816,1992,mass,short_video,22.13,0.6733,4.6484,0.1011,0.0083,5,0,5,13,search,0.2171,0.358,0.6614,23.4315,0.2033,0.3223,0.1333,0.0,0.4864,0.1441,0.4028
60,1993,1,0,14,30891,vip,android,churn_risk,44,18,0.065364,0.017924,0.3552,7471,1993,mass,short_video,43.92,0.6132,4.7668,0.0563,0.0162,18,0,5,29,homepage,0.1146,0.3192,0.4236,22.5438,0.0763,0.0521,0.1162,0.1173,0.1308,0.2895,0.6493
60,1994,0,0,15,14386,free,mobile_web,active,23,9,0.063416,0.026427,0.3736,9404,1994,mass,short_video,17.73,0.6684,4.5467,0.0822,0.0211,12,1,5,27,homepage,0.1256,0.281,0.4625,29.6474,0.3134,-0.1049,-0.4258,0.1585,0.3001,0.0,0.4508
60,1995,0,0,16,21194,free,android,churn_risk,42,8,0.050847,0.022327,0.0879,174,1995,premium,short_video,31.43,0.99,4.0339,0.0829,0.0028,2,0,4,2,search,0.1133,0.3197,0.697,19.2637,0.0587,0.1076,-0.2028,0.3993,0.1244,0.0845,0.3944
60,1996,0,0,17,26778,gold,desktop,high_value,59,5,0.062178,0.005107,0.1953,1155,1996,mass,short_video,23.45,0.7541,4.761,0.0681,0.0095,9,1,4,30,homepage,0.1106,0.2522,0.5148,14.1054,0.2532,0.1012,-0.8165,0.0,0.0,0.0491,0.5378
60,1997,1,0,18,14785,free,android,churn_risk,29,22,0.070416,0.023474,0.0675,1581,1997,mass,short_video,14.85,0.6508,4.492,0.0699,0.0199,5,0,4,24,push,0.0892,0.1533,0.4725,18.4786,0.1666,-0.4691,0.0658,0.4209,0.3128,0.1688,0.7437
60,1998,0,0,19,58440,gold,android,high_value,37,18,0.069263,0.016447,0.136,3733,1998,premium,mall,10.04,0.5926,4.0683,0.0638,0.0017,1,0,4,35,homepage,0.119,0.3852,0.5413,21.0629,0.1424,0.132,0.0345,0.2811,0.2008,0.168,0.4003
60,1999,1,0,20,6565,free,ios,high_value,53,11,0.053831,0.013979,0.2954,3353,1999,mass,ad,12.61,0.6668,4.8079,0.1137,0.0048,13,0,4,24,homepage,0.077,0.5048,0.385,11.2375,0.2596,0.404,-0.0488,0.3274,0.0665,0.0214,0.5254
60,2000,0,0,21,49709,free,ios,active,47,12,0.047851,0.017394,0.4107,898,2000,premium,short_video,50.94,0.7499,4.7583,0.0882,0.0055,4,1,3,29,push,0.1147,0.3848,0.4977,8.7036,0.2445,0.1934,-0.7843,0.0529,0.1663,0.0881,0.4322
60,2001,1,0,22,9529,gold,android,active,25,22,0.072718,0.004415,0.3092,10994,2001,luxury,short_video,27.85,0.8384,4.6507,0.0637,0.0226,15,1,4,30,affiliate,0.1011,0.434,0.4896,20.6882,0.3038,-0.0974,-0.3688,0.2061,0.0298,0.3025,0.3775
60,2002,1,0,23,56978,free,mobile_web,active,18,22,0.109642,0.013715,0.2848,2454,2002,premium,short_video,16.41,0.6665,4.9862,0.0604,0.0209,3,0,4,22,affiliate,0.0926,0.5323,0.0,15.1503,0.1059,-0.2326,0.27,0.2826,0.5886,0.1947,0.4208
60,2003,0,0,24,66408,silver,ios,active,35,7,0.052496,0.029046,0.1951,5369,2003,premium,short_video,24.07,0.463,4.3158,0.1149,0.0033,23,0,5,28,ads,0.0358,0.2691,0.0037,15.8397,0.5499,-0.2618,0.0853,0.1032,0.1202,0.1205,0.3338
60,2004,0,0,25,52174,free,mobile_web,active,51,4,0.081623,0.016948,0.0554,12401,2004,mass,ad,23.86,0.5506,4.4008,0.0854,0.0221,6,0,5,30,affiliate,0.1027,0.3906,0.3554,18.9483,0.1329,-0.1008,-0.2578,0.0,0.0189,0.0132,0.5401
60,2005,0,0,26,37002,free,desktop,high_value,26,12,0.077322,0.018989,0.3234,4868,2005,mass,short_video,10.03,0.453,4.1888,0.1038,0.0023,21,0,4,35,search,0.1457,0.3736,0.4266,21.3118,0.055,0.1698,0.193,0.3891,0.0149,0.2914,0.441
60,2006,0,0,27,58640,silver,mobile_web,active,54,16,0.065167,0.019228,0.1277,13244,2006,premium,mall,20.25,0.6379,4.9066,0.0637,0.0059,1,0,5,34,affiliate,0.0981,0.6817,0.0722,17.036,0.0,-0.0185,0.2032,0.2337,0.193,0.0,0.4579
60,2007,0,0,28,56335,free,desktop,active,24,15,0.09211,0.021586,0.2967,8428,2007,mass,short_video,27.25,0.781,4.6833,0.0618,0.004,15,0,4,3,push,0.1827,0.7257,0.5534,5.198,0.0387,-0.1034,-0.1349,0.0,0.2455,0.0,0.8393
61,2008,0,0,1,17410,free,android,new,27,2,0.065566,0.002651,0.0726,9725,2008,mass,mall,35.43,0.7218,4.611,0.1042,0.0131,9,0,4,35,search,0.2186,0.3276,0.4978,4.1324,0.1282,-0.135,-0.4075,0.3158,0.184,0.1883,0.6814
61,2009,0,0,2,33669,free,mobile_web,high_value,23,14,0.031984,0.00664,0.1745,2897,2009,mass,live,39.09,0.8472,4.5469,0.0386,0.0041,13,0,5,6,search,0.1267,0.3772,0.1393,20.1421,0.1056,-0.2581,0.1974,0.342,0.4551,0.4325,0.382
61,2010,0,0,3,37531,silver,desktop,churn_risk,32,23,0.072164,0.011265,0.4757,759,2010,mass,short_video,19.55,0.717,4.8101,0.0784,0.0147,21,1,5,24,push,0.1703,0.3569,0.3659,24.3492,0.1127,-0.42,-0.6383,0.0,0.0,0.4362,0.5472
61,2011,0,0,4,56775,free,android,churn_risk,50,13,0.044341,0.00553,0.0,14899,2011,mass,mall,15.49,0.5344,4.1037,0.0186,0.0101,4,1,5,40,affiliate,0.09,0.3357,0.2919,12.9069,0.1543,0.0871,0.0391,0.0,0.2891,0.0262,0.4624
61,2012,0,0,5,61189,free,android,churn_risk,24,17,0.06929,0.001,0.3492,11427,2012,mass,mall,7.26,0.6895,4.2602,0.0255,0.0177,12,0,5,38,affiliate,0.0796,0.1468,0.3927,4.8363,0.0165,-0.443,-0.0215,0.1551,0.1922,0.0,0.5096
61,2013,0,0,6,43080,free,android,new,28,10,0.077664,0.010918,0.0776,6763,2013,mass,live,26.49,0.8332,4.3128,0.0655,0.0167,9,1,3,24,homepage,0.1416,0.3892,0.714,12.6406,0.5315,0.0827,-0.2306,0.0438,0.2136,0.1484,0.3338
61,2014,0,0,7,52489,free,android,churn_risk,27,12,0.046438,0.023239,0.2526,3499,2014,luxury,mall,8.42,0.5691,4.453,0.0973,0.0091,19,0,4,3,ads,0.1791,0.6577,0.4204,16.8005,0.1468,-0.1496,0.1216,0.0175,0.0,0.3671,0.121
61,2015,0,0,8,8781,free,desktop,active,47,10,0.061119,0.00887,0.37,6944,2015,mass,short_video,30.64,0.7153,4.3996,0.1123,0.0087,15,1,4,19,homepage,0.1565,0.3716,0.3687,14.4175,0.2063,0.0152,0.0966,0.248,0.2537,0.2748,0.5523
61,2016,0,0,9,66326,free,desktop,active,36,1,0.090387,0.007387,0.0825,2705,2016,mass,mall,30.99,0.5765,4.4558,0.0776,0.0182,1,0,4,2,homepage,0.1002,0.4008,0.5176,25.2903,0.0,-0.1048,0.2187,0.1445,0.218,0.2242,0.8525
61,2017,0,0,10,62897,free,android,high_value,55,14,0.051459,0.013451,0.112,12789,2017,luxury,short_video,13.64,0.9153,4.4636,0.1086,0.0093,14,0,4,7,search,0.1316,0.3836,0.2363,6.4468,0.2313,-0.1116,0.5761,0.4361,0.1465,0.3083,0.47
61,2018,1,0,11,29715,gold,android,high_value,49,19,0.097952,0.010772,0.4001,10800,2018,premium,short_video,23.1,0.715,4.5845,0.1068,0.007,7,0,5,25,homepage,0.2201,0.5693,0.3754,26.472,0.3023,-0.1528,0.3404,0.0506,0.1519,0.1034,0.5864
61,2019,1,0,12,49914,gold,ios,active,20,19,0.073199,0.00747,0.2407,187,2019,mass,short_video,20.47,0.9158,4.659,0.0549,0.0085,15,0,3,16,search,0.0941,0.3919,0.404,25.1558,0.0099,-0.0798,-0.1232,0.6653,0.1631,0.2196,0.2572
61,2020,1,0,13,53315,free,ios,churn_risk,49,20,0.082314,0.001,0.4675,1305,2020,premium,ad,54.79,0.7466,4.5569,0.1312,0.0089,3,0,5,36,search,0.1343,0.169,0.4034,32.2346,0.231,-0.132,0.274,0.2971,0.4012,0.3595,0.6411
61,2021,0,0,14,4964,free,mobile_web,new,32,14,0.063407,0.009379,0.165,9524,2021,mass,short_video,10.37,0.609,4.3913,0.067,0.0244,20,0,5,6,affiliate,0.1789,0.1897,0.4211,2.8144,0.1167,-0.1283,0.0079,0.1214,0.0,0.0944,0.82
61,2022,0,0,15,60237,free,desktop,high_value,58,7,0.085836,0.011282,0.3123,3568,2022,mass,short_video,7.3,0.7746,4.7248,0.0532,0.0092,10,1,4,19,homepage,0.0812,0.4066,0.4048,8.2124,0.3615,0.0713,0.0782,0.0,0.4189,0.0,0.3587
61,2023,1,0,16,53140,gold,desktop,active,42,1,0.057149,0.020028,0.2308,13030,2023,premium,short_video,41.59,0.6245,4.1977,0.0905,0.0114,23,0,5,1,homepage,0.133,0.529,0.3217,17.8632,0.1571,0.3432,-0.0466,0.0,0.4267,0.2385,0.6643
61,2024,0,0,17,20937,vip,android,high_value,40,18,0.10108,0.015588,0.206,3455,2024,mass,short_video,23.12,0.6743,4.4434,0.0711,0.0167,23,0,5,13,affiliate,0.1038,0.1939,0.3179,19.5772,0.217,-0.1738,-0.2985,0.3135,0.0699,0.2272,0.6007
61,2025,0,0,18,3664,silver,android,new,50,23,0.049372,0.004767,0.1993,14618,2025,mass,short_video,21.71,0.7871,4.7405,0.1194,0.0077,11,0,2,19,search,0.0321,0.4777,0.4821,8.0461,0.4065,0.0647,0.4853,0.276,0.3642,0.2094,0.283
61,2026,0,0,19,64501,silver,ios,new,25,11,0.084518,0.010081,0.0935,6311,2026,premium,short_video,71.18,0.6716,4.2066,0.0958,0.0005,15,0,5,32,homepage,0.0633,0.3035,0.6091,12.9693,0.1521,0.3956,-0.2209,0.2589,0.1729,0.3472,0.4308
61,2027,0,0,20,44717,free,android,active,50,16,0.067056,0.023245,0.3048,2524,2027,mass,short_video,13.4,0.5069,4.8312,0.0911,0.002,13,0,4,8,push,0.0879,0.5556,0.4197,19.8397,0.1774,-0.4616,-0.1264,0.2617,0.3191,0.0,0.2685
61,2028,0,0,21,2522,gold,desktop,active,39,33,0.060122,0.021795,0.1948,2788,2028,mass,short_video,14.85,0.7745,4.6855,0.0903,0.0117,4,1,5,4,search,0.152,0.5626,0.5699,27.4558,0.3006,-0.0248,0.1587,0.537,0.0,0.0,0.2918
61,2029,1,0,22,5759,free,android,active,60,6,0.023579,0.025327,0.3721,14290,2029,premium,short_video,55.31,0.5048,4.5531,0.0929,0.0183,14,1,2,26,search,0.0684,0.469,0.5248,9.7893,0.1824,0.2784,-0.0113,0.0757,0.2323,0.2432,0.1882
61,2030,1,0,23,56798,free,ios,churn_risk,55,18,0.045704,0.006982,0.0859,14731,2030,mass,short_video,41.63,0.6311,4.6214,0.0779,0.0205,1,1,4,8,homepage,0.1839,0.4841,0.4546,26.8779,0.3305,-0.3211,-0.3336,0.163,0.3419,0.2785,0.5163
61,2031,1,0,24,58466,silver,android,active,48,5,0.046673,0.014327,0.191,11015,2031,mass,mall,21.92,0.6087,4.6254,0.0463,0.0195,23,0,4,11,search,0.1204,0.219,0.3555,27.276,0.072,-0.2739,-0.1582,0.1734,0.1244,0.1637,0.6821
61,2032,0,0,25,38687,free,android,active,52,5,0.067307,0.015289,0.0287,7418,2032,mass,short_video,12.37,0.5409,4.6193,0.0803,0.022,17,0,4,15,search,0.1696,0.4339,0.3628,11.7286,0.07,0.367,0.1875,0.0,0.4109,0.2728,0.863
61,2033,0,0,26,42725,free,android,new,28,15,0.045958,0.001,0.1636,11387,2033,mass,short_video,25.08,0.3558,4.5112,0.0847,0.0056,3,0,5,21,affiliate,0.0733,0.2207,0.4877,24.1324,0.0987,-0.0259,0.0808,0.664,0.3412,0.0,0.3716
61,2034,1,0,27,28083,silver,android,churn_risk,57,4,0.041258,0.016232,0.1235,11588,2034,mass,short_video,24.21,0.5815,4.2062,0.0645,0.0139,6,0,4,22,homepage,0.1767,0.5255,0.2171,31.302,0.1869,0.2464,0.4941,0.2082,0.4491,0.0622,0.6912
61,2035,0,0,28,1197,free,ios,active,20,31,0.056129,0.015988,0.0571,8721,2035,mass,ad,24.99,0.648,4.3227,0.0637,0.0005,20,0,5,33,push,0.1165,0.4553,0.1822,11.6043,0.1209,0.0196,-0.1171,0.2571,0.173,0.0593,0.6761
61,2036,0,0,29,58048,free,ios,new,23,18,0.069621,0.01577,0.5009,12777,2036,mass,short_video,17.03,0.589,4.3548,0.111,0.0058,19,0,4,17,homepage,0.0892,0.496,0.8138,13.8867,0.1184,-0.1968,-0.1644,0.2659,0.2935,0.1223,0.6134
